openalex_id,doi,title,publication_year,publication_date,journal_or_venue,authors,cited_by_count,is_oa,oa_url,search_type,abstract
https://openalex.org/W4385634720,https://doi.org/10.7717/peerj.15804,Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii,2023,2023-08-07,PeerJ,Mariana Solís-Mendoza; Omar Chassin‐Noria; Carlos Leví Pérez Hernández; Luis Mendoza‐Cuenca,0,True,https://doi.org/10.7717/peerj.15804,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males. The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females. Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring. The present study evaluated the advantages of the colonial mating system in A. troschelii . During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males. We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration. We found that males spatially distributed their nests in groups or independently (i.e., solitary nests). Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period. They are located centrally to the colony and consist of three to six males whose territories overlap. In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males. Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males. Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors. The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385781037,https://doi.org/10.7287/peerj.15804v0.1/reviews/4,"Peer Review #4 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.1)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.1/reviews/4,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385781101,https://doi.org/10.7287/peerj.15804v0.2/reviews/3,"Peer Review #3 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.2)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.2/reviews/3,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385781179,https://doi.org/10.7287/peerj.15804v0.2/reviews/1,"Peer Review #1 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.2)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.2/reviews/1,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385781313,https://doi.org/10.7287/peerj.15804v0.3/reviews/3,"Peer Review #3 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.3)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.3/reviews/3,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385782283,https://doi.org/10.7287/peerj.15804v0.1/reviews/1,"Peer Review #1 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.1)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.1/reviews/1,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385782769,https://doi.org/10.7287/peerj.15804v0.3/reviews/1,"Peer Review #1 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.3)""",2023,2023-08-07,,,0,True,https://peerj.com/articles/15804v0.3/submission,cites_W4214734077,a lower probability of predation than they would in solitary nests males.
https://openalex.org/W4385782812,https://doi.org/10.7287/peerj.15804v0.3/reviews/2,"Peer Review #2 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.3)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.3/reviews/2,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385782845,https://doi.org/10.7287/peerj.15804v0.3/reviews/4,"Peer Review #4 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.3)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.3/reviews/4,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385782846,https://doi.org/10.7287/peerj.15804v0.1/reviews/3,"Peer Review #3 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.1)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.1/reviews/3,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385782954,https://doi.org/10.7287/peerj.15804v0.1/reviews/2,"Peer Review #2 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.1)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.1/reviews/2,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4385782955,https://doi.org/10.7287/peerj.15804v0.2/reviews/4,"Peer Review #4 of ""Reproductive benefits and reduced investment in parental care behavior associated with reproductive groups of males in Abudefduf troschelii (v0.2)""",2023,2023-08-07,,,0,True,http://dx.doi.org/10.7287/peerj.15804v0.2/reviews/4,cites_W4214734077,"Fishes of the family Pomacentridae present a wide diversity of mating systems, ranging from polygyny to promiscuity and from individual territorial defense to the establishment of reproductive colonies of males.The damselfish species Abudefduf troschelii has a reproductive colony mating system, in which males temporarily aggregate in reproductive areas to court and attract females.Males defend an individual territory where they receive eggs and perform paternal care behaviors for their offspring.The present study evaluated the advantages of the colonial mating system in A. troschelii.During an entire reproductive period, in a breeding colony within a rocky reef, we located, marked, geo-referenced, and measured the distances between the territories of all males.We quantified the variance among males in their patterns of paternal care investment, eggs acquired, hatching success, reproductive success, body size, and changes in body coloration.We found that males spatially distributed their nests in groups or independently (i.e.solitary nests).Nesting groups are formed by larger males that show intense nuptial coloration during the entire receptivity period.They are located centrally to the colony and consist of 3-6 males whose territories overlap.In contrast, small solitary males that fail to acquire or maintain nuptial coloration during the receptivity period establish their nests peripherally to the colony, away from the territories of other males.Our results highlight that the reproductive benefits of colonial nesting are unequal for males, as the spatial distribution of nests within the colony determines the reproductive success of males.Group nesting confers the highest reproductive benefits to males regarding eggs obtained, hatching success, and relative fitness and also enables males to reduce their parental investment in brood care behaviors.The preference of females for oviposition could be associated with greater intrasexual competitiveness, defense ability, body condition, or experience of group-nesting males located at the center of the colony or because their progeny will have a lower probability of predation than they would in solitary nests males."
https://openalex.org/W4387021376,https://doi.org/10.1093/obo/9780199941728-0150,Mating Tactics and Strategies,2023,2023-09-25,,Stephen M. Shuster; Michael Wade,0,False,,cites_W4214734077,"Alternative mating tactics and strategies are sex-limited reproductive polyphenisms and polymorphisms. They appear as discontinuous distributions of behavioral, developmental, or morphological traits, expressed among the members of one sex, and they occur within the context of reproductive competition. Polymorphic mating phenotypes are usually found in species in which sexual selection is strong, that is, in species in which the variance in fitness within one or both sexes is large. Polyphenisms and polymorphisms tend to be more obvious in the sex with greater variance in fitness. Thus, like many sexually selected traits, alternative mating tactics and strategies are expressed more often in males than in females, although polymorphic females also exist, especially when variance in female fitness is large. While classification schemes vary, alternative mating “tactics” usually describe flexible behavioral or developmental phenotypes that may change over brief periods of time, whereas alternative mating “strategies” generally describe less flexible morphological traits. The tactic-strategy dichotomy appears to have been identified to capture observed variation in behavior vis-à-vis morphology as studies documenting mating polymorphisms began to accumulate, and to stimulate future research. However, this typological framework has led to vigorous debate about whether genetic variation underlies observed polymorphic phenotypes and the nature of the evolutionary processes by which these polymorphisms may persist in the wild. Although the tactics-strategy dichotomy persists in even the most recent literature, accumulating results suggest that the range of mating polymorphisms, while variable in the circumstances in which they are favored, as well as in the timing and reversibility of their expression, are shaped by similar evolutionary processes, notably, negative frequency dependent selection; that is, when one tactic or strategy becomes common, the alternative has a fitness advantage. This article first considers fundamental literature describing mating polymorphisms beginning with observations by Darwin and his contemporaries. It then identifies books and collections of literature in which the subject of mating polymorphism and sex-specific polyphenisms are considered at length or with high frequency. Based on this framework, it next outlines contributions to these conceptual frameworks that have arisen to explain what mating polymorphisms are, why they exist, and how they persist. Lastly, it surveys contributions focused on the inheritance, expression, and evolution of mating polymorphisms, as well as specific considerations relating to active areas of current research."
https://openalex.org/W4391617490,https://doi.org/10.1101/2024.02.01.578518,Effects of inbreeding and elevated rearing temperatures on strategic sperm production,2024,2024-02-07,bioRxiv (Cold Spring Harbor Laboratory),Meng‐Han Joseph Chung; Md Mahmud-Al-Hasan; Michael D. Jennions; Megan L. Head,0,True,https://www.biorxiv.org/content/biorxiv/early/2024/02/07/2024.02.01.578518.full.pdf,cites_W4214734077,"Abstract Males often strategically modify their rate of sperm production based on the social context, but it remains unclear how environmental and genetic factors shape this plasticity. In freshwater ecosystems, high ambient temperatures often lead to isolated pools of hotter water in which inbreeding occurs. Higher water temperatures and inbreeding can impair fish development, potentially disrupting sperm production. We used guppies ( Poecilia reticulata ) to investigate how developmental temperature (26 °C or 30 °C) and male inbreeding status (inbred, outbred) influence sperm production in the absence or presence of a female (i.e., sperm priming response). We also tested if sperm priming was affected by whether the female was a relative (sister), and whether she was inbred or outbred. A higher rearing temperature had no effect on the rate of sperm production or the priming response. Inbred males produced significantly more sperm in the presence of an unrelated, outbred female than when no female was present. Conversely, outbred males did not alter sperm production in response to female presence or relatedness. In addition, inbred males showed marginally greater sperm production when exposed to an unrelated female that was outbred rather than inbred, but no difference when exposed to an inbred female that was unrelated versus related. Together, only inbred males increased sperm production in response to the presence of a female, but this depended on her being outbred. This suggests stronger sexual selection on inbred males to allocate ejaculate resources, perhaps due to greater benefits when mating with outbred females in better condition."
https://openalex.org/W4398170513,https://doi.org/10.1007/s00227-024-04452-z,Tactic-specific locomotion for ejaculation of an externally fertilising marine fish,2024,2024-05-21,Marine Biology,Kazutaka Ota,0,False,,cites_W4214734077,
https://openalex.org/W4402660283,https://doi.org/10.1101/2024.09.12.612586,Towards explaining the fertility gap in farmed Pekin ducks,2024,2024-09-17,bioRxiv (Cold Spring Harbor Laboratory),Cammy Beyts; Jonathan Wright; Yimen G. Araya‐Ajoy; Kellie Watson,0,True,https://www.biorxiv.org/content/biorxiv/early/2024/09/17/2024.09.12.612586.full.pdf,cites_W4214734077,"Abstract Maximising reproductive success is crucial to animal production systems, particularly in meeting global demands for animal products and improving commercially important traits. However, while social interactions and mating strategies are known to influence reproductive success in wild populations, their consideration in agricultural systems remains limited. Using an interdisciplinary framework that combines concepts from behavioural ecology and quantitative genetics in an animal breeding context, we investigated the role of sperm limitation and polygynous mating strategies (female polyandry, male monopolisation of females and male polygamy) in limiting female reproductive success in farmed Pekin ducks ( Anas platyrthynchos domestica ). We assessed the impact of these behaviours on chick production and quantified their genetic and environmental (co)variance. Our results revealed that the number of dam mates positively influenced chick production in female ducks. However, contrary to our expectation, skew in chick paternity (our measure of male monopolisation) was associated with increased female chick production, challenging the hypothesis that male monopolisation limits the sperm available to females and reduces their reproductive success. We found no evidence that male polygamy led to decreased female chick production. Genetic analysis revealed that female mate number and reproductive skew exhibit genetic variance, providing opportunities for targeted selection to enhance chick production. However, there was a negative genetic association between female polyandry and skew in chick paternity, suggesting a trade-off between these traits that would need to be considered in future selection programmes. Our findings highlight how concepts from behavioural ecology can be incorporated into breeding programmes, providing new opportunities to develop effective and sustainable breeding strategies."
https://openalex.org/W4412862148,https://doi.org/10.1002/oik.11505,Male mate‐choice copying: a neglected aspect of sexual selection,2025,2025-08-02,Oikos,Kimberley Hanna; Ally R. Harari; Inon Scharf,0,True,https://doi.org/10.1002/oik.11505,cites_W4214734077,"Mate‐choice copying occurs when the choices of others influence an individual's mating preferences. While this behavior has been observed across various species, most research has focused on female copying behavior. However, male mate‐choice copying warrants independent attention due to the distinct benefits and costs it entails for males compared to females. Male mate‐choice copying may confer advantages, such as reducing the risk of costly mistakes by relying on the mate choices of others, conserving time and energy spent on mate searching, and increasing the likelihood of securing a high‐quality female mate. However, potential downsides include the risk of female rejection, intensified sperm competition, and the cost of missed opportunities. This review explores the scope of male mate‐choice copying, the conditions under which it occurs, and its associated benefits and costs. Additionally, it highlights the need for further research, particularly in species with high reproductive costs or those exhibiting last‐sperm precedence."
https://openalex.org/W4413298363,https://doi.org/10.1016/j.anbehav.2025.123291,Reduced male pheromone production and an increased female sex ratio promote same-sex sexual behaviour in male Indian meal moths,2025,2025-08-18,Animal Behaviour,Erika Kupyrova; Liam R. Dougherty; Tabitha Beesley; Zenobia Lewis,0,True,https://doi.org/10.1016/j.anbehav.2025.123291,cites_W4214734077,"Same-sex sexual behaviours (SSSBs) are often deemed detrimental to fitness because they carry the same costs as sexual interactions with the opposite sex without the reproductive benefits. Multiple theories have therefore been proposed to explain the presence of this phenomenon in many animal species. For example, the mistaken identity hypothesis suggests that SSSBs result from inaccurate sex recognition, either due to a disruption in sexual signalling or because of an indiscriminate mating strategy by members of one sex. We tested whether the frequency of male SSSBs is dependent on male pheromone production by hair pencils, the adult sex ratio and sexual selection history in the Indian meal moth, Plodia interpunctella . Increased sexual selection on males may increase the costs of inaccurate sex recognition and therefore reduce the number of SSSBs. We found that the frequency of SSSBs was highest when arenas contained at least one female. We also found that males missing at least one hair pencil were more likely to receive at least one mating attempt from a rival male. The sexual selection history of a male's population did not affect the frequency of SSSBs. This result suggests that male sex pheromones are important for sex identification in this species, at least at close range, and can influence behaviour in the context of mating and sexual selection. Our findings also contribute to the growing number of studies showing that the expression of SSSBs is dependent on the social environment and may be an unintended outcome of a promiscuous male mating system, combined with poor close-range sex recognition."
https://openalex.org/W4414438642,https://doi.org/10.1016/j.therwi.2025.100138,"Characterization of semen of Baryancistrus xanthellus Rapp Py-Daniel, Zuanon & Ribeiro de Oliveira, 2011 (Siluriformes, Loricariidae), an endemic catfish species from the Xingu River, Pará, Brazil",2025,2025-01-01,Theriogenology Wild,Fábio José Torres de Barros; George Shigueki Yasui; Alice Xavier Soares; Eris de Paula Amorim; Thaís Pereira Nascimento; Marina Pereira da Silva; Michel Martins Bandeira; Edilberto Leonardo Costa Rodrigues; Thaís da Silva Lopes; Leandro Melo de Sousa,0,True,https://doi.org/10.1016/j.therwi.2025.100138,cites_W4214734077,"Baryancistrus xanthellus is an endemic species of the Xingu River, known as “Gold Nugget Pleco”. Its color pattern arouses interest in the aquarium fish trade, making this species highly valued in the global market. Its natural populations suffer ecological impacts due to overfishing and environmental changes especially by the Belo Monte Hydroelectric Power Plant. Despite its economic and ecological relevance, conservation efforts including, artificial breeding, becomes necessary, although no record of artificial breeding. The objective of this study is to analyze the sperm characteristics of wild-caught Baryancistrus xanthellus to support ex-situ conservation strategies and facilitate the development of technologies and studies related to the species' reproduction. For this purpose, 10 adult mature males (weight 315.3 ± 17.48 g; standard length 23.06 ± 0.69 cm) were collected during the spawning season (October 2022 to February 2023). Seminal samples were collected without hormonal treatment for using a 1000-µm pipette in the urogenital papillae, and immediately diluted in immobilizing solution. Sperm activation achieved by a 11-fold dilution using distilled water, and motility analysis was conducted using computer-assisted sperm analysis (CASA) from video sequences obtained from the microscope. Data were analyzed considering the significance value of P < 0.05 , with ANOVA succeeded by Pearson’s correlation test. Surprisingly, the species presented motility duration of 424.80 ± 278.40 s, with a significant decrease on motility after 180 s. Negative correlations were observed between sperm abnormalities, motility and kinetic patterns. However, abnormalities in the midpiece of spermatozoa seem to impair the percentage motile spermatozoa. Males released 75.00 ± 60.09 µL of semen and sperm concentration was 1.10 ± 0.93 × 10 7 sptz.mL −1 . Our study demonstrated that it is possible to collect semen from wild-caught Baryancistrus xanthellus during spawning season, and no hormonal treatment is necessary. A progressive motility of long duration was observed in the species, suggesting good fertilization capacity. All the results showed above are innovative, and the first step for future conservation efforts including germplasm conservation and subsequent in vitro fertilization."
